RC120021220119860727100206020000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017205801101984105105サンキンハヤテ　　　　　　　　　　　08100343橋口　弘次郎　　　　　　　　　　　53000608東田　幸男　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021220119860809100301050000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017205791101984104665ハセベルテックス　　　　　　　　　　00200339畠山　重則　　　　　　　　　　　　53000163小迫　次男　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119910713100301060000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017205772201989101912ジンクタモンオー　　　　　　　　　　00100354新井　仁　　　　　　　　　　　　　53000504村本　善之　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119910720100303050000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017205761101989100358ヤングオトヒメ　　　　　　　　　　　00200324柳田　次男　　　　　　　　　　　　53000666武　豊　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119940717100302030000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017205751101992105832ムーブアップ　　　　　　　　　　　　03200365崎山　博樹　　　　　　　　　　　　53000444Ｌ．クロップ　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119950716100202050000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017205741101993105300タイパフューム　　　　　　　　　　　00200356坂口　正則　　　　　　　　　　　　53000666武　豊　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119970713100202070000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017205721101995101515タケイチケントウ　　　　　　　　　　00100253中尾　正　　　　　　　　　　　　　51001013常石　勝義　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119990717100101060000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017105772101997106136マイスッピンガール　　　　　　　　　00200345領家　政蔵　　　　　　　　　　　　50001048武　英智　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119990725100104060000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017105741101997105647メガキセキ　　　　　　　　　　　　　03100345領家　政蔵　　　　　　　　　　　　53000666武　豊　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120040712120010715100202050000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017205732101999105267ブイルージュ　　　　　　　　　　　　01201022石坂　正　　　　　　　　　　　　　53001019秋山　真一郎　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120040802120040717100201060000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017205711102002100890モンローブロンド　　　　　　　　　　03200438安田　隆行　　　　　　　　　　　　54000945安藤　勝己　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
