RC120021221119961109050603040000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11120023211172041994109256クイックミスワキ　　　　　　　　　　06100353和田　正道　　　　　　　　　　　　54000140岡部　幸雄　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021220119871024050405070000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 13120023211083021984105540オンステージ　　　　　　　　　　　　00200320森安　弘昭　　　　　　　　　　　　53000590森安　輝正　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021220119901103050501100000根岸ステークス　　　　　　　　　　　　　　　　　　　　　　　C13120023211001011984105253エーコートランス　　　　　　　　　　00100340安田　伊佐夫　　　　　　　　　　　55000136大崎　昭一　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119981018050404100000秋嶺ステークス　　　　　　　　　　　　　　　　　　　　　　　E13120023210951031994108171ニシノオトヒメ　　　　　　　　　　　00200360太宰　義人　　　　　　　　　　　　52000684田中　勝春　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119991114050504110000東京中日スポーツ杯根岸ステークス　　　　　　　　　　　　　　C13120023210921011995108908セレクトグリーン　　　　　　　　　　06101002音無　秀孝　　　　　　　　　　　　56000684田中　勝春　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120031020120031019050304010000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11130023112101012001110169ドリームソニック　　　　　　　　　　06100399国枝　栄　　　　　　　　　　　　　55000663蛯名　正義　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120041108120031109050402030000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11130023212022022001109385ホシノピアス　　　　　　　　　　　　00200153加藤　修甫　　　　　　　　　　　　54000711後藤　浩輝　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120051107120041114050504050000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11130023211982022002109276ケイアイハクスイ　　　　　　　　　　00100430柴崎　勇　　　　　　　　　　　　　55001025勝浦　正樹　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120061106120051112050503060000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11130023211931012003102533タガノエクリプス　　　　　　　　　　08101003川村　禎彦　　　　　　　　　　　　55000679小野　次郎　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120081103120061111050503060000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11130023211863012004110019ビクトリーテツニー　　　　　　　　　06100427森　秀行　　　　　　　　　　　　　55000660横山　典弘　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120091102120081108050501070000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11130023211832012006110132スーニ　　　　　　　　　　　　　　　06101101吉田　直弘　　　　　　　　　　　　55000422内田　博幸　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120030428120030426050101040000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 12130023112101012000103574プリンコックス　　　　　　　　　　　00100367沢　峰次　　　　　　　　　　　　　56000672菊沢　隆徳　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120030505120030503050103040000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 12130023111951012000100742チリーウインドヒル　　　　　　　　　04101053角居　勝彦　　　　　　　　　　　　56001032池添　謙一　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120030505120030503050103070000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 12130023111941012000100756スターオブニルス　　　　　　　　　　01101038手塚　貴久　　　　　　　　　　　　56000660横山　典弘　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120040202120031012050302120000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 13130023211782031998102421イダテン　　　　　　　　　　　　　　03100409二ノ宮　敬宇　　　　　　　　　　　57000672菊沢　隆徳　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120030519120030518050108120000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 14130023111932011999109118ジュリーマン　　　　　　　　　　　　00100385佐藤　全弘　　　　　　　　　　　　57000730高山　太郎　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120030526120030524050201070000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 14130023211891011998101469ヤクモウォーニング　　　　　　　　　00101068小島　茂之　　　　　　　　　　　　57000663蛯名　正義　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
