RC120021220119901013080303090000萩ステークス　　　　　　　　　　　　　　　　　　　　　　　　E11120017210982201988107732モガミキッカ　　　　　　　　　　　　03100264中村　好夫　　　　　　　　　　　　53000568田原　成貴　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119921017080403050000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11120017210931101990100901ニホンピロチヤフル　　　　　　　　　00100229田中　耕太郎　　　　　　　　　　　53000666武　豊　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119941106080102060000かえで賞　　　　　　　　　　　　　　　　　　　　　　　　　　E11120017210923101992105709ワンダーピアリス　　　　　　　　　　04200411浅見　秀一　　　　　　　　　　　　53000367河内　洋　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119971004080401090000もみじステークス　　　　　　　　　　　　　　　　　　　　　　E11120017210883101995108803レディステラ　　　　　　　　　　　　06200110池江　泰郎　　　　　　　　　　　　53000652熊沢　重文　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120091012119991009080401090000もみじステークス　　　　　　　　　　　　　　　　　　　　　　E11120017210851101997110106エンドアピール　　　　　　　　　　　06100110池江　泰郎　　　　　　　　　　　　53000705藤田　伸二　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120091102120091017080403020000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11120017210832102007103405スイートエスケープ　　　　　　　　　00200438安田　隆行　　　　　　　　　　　　54001014福永　祐一　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021220119861004080401110000オパールステークス　　　　　　　　　　　　　　　　　　　　　E13120017210901101982101938イブキバレリーナ　　　　　　　　　　00200345領家　政藏　　　　　　　　　　　　54000625増井　裕　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021220119901006080301110000オパールステークス　　　　　　　　　　　　　　　　　　　　　E13120017210862201986105048センリョウヤクシャ　　　　　　　　　00100200庄野　穂積　　　　　　　　　　　　57000367河内　洋　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119911005080601110000オパールステークス　　　　　　　　　　　　　　　　　　　　　E13120017210844101988107943ケイエスミラクル　　　　　　　　　　06100216高橋　成忠　　　　　　　　　　　　53000298南井　克巳　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119930627080404110000ＣＢＣ賞　　　　　　　　　　　　　　　　　　　　　　　　　　B13120017210792101987103573トシグリーン　　　　　　　　　　　　03100324柳田　次男　　　　　　　　　　　　57000254西浦　勝一　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119951014080703110000夕刊フジ杯オパールステークス　　　　　　　　　　　　　　　　E13120017210761101992102177ニホンピロスタディ　　　　　　　　　03100387目野　哲也　　　　　　　　　　　　56000722小林　徹弥　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
