RC120021221119920913090402050000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11120017211102101990104468エルレイナ　　　　　　　　　　　　　00200253中尾　正　　　　　　　　　　　　　53000666武　豊　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119941008090601040000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11120017210912101992102841スピーディーキング　　　　　　　　　00100422五十嵐　忠男　　　　　　　　　　　53000298南井　克巳　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120070918120011209090504090000千両賞　　　　　　　　　　　　　　　　　　　　　　　　　　　E11120017210881101999110140ゴーストスズカ　　　　　　　　　　　06100362橋田　満　　　　　　　　　　　　　54000666武　豊　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021220119890910090402120000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 13120017210891101985105175ダイユウサク　　　　　　　　　　　　00100250内藤　繁春　　　　　　　　　　　　56000652熊澤　重文　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119911207090103070000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 13120017111151101988100516マチカネクロガネ　　　　　　　　　　00100211大澤　眞　　　　　　　　　　　　　55000625増井　裕　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119911207090103120000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 13120017111131101986101370イケノムテキ　　　　　　　　　　　　00100363古川　平　　　　　　　　　　　　　53000700四位　洋文　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119930918090403110000競馬法制定７０周年記念芦屋川特別　　　　　　　　　　　　　　E13120017210992101989107822ゴールデンピアス　　　　　　　　　　00200379加藤　敬二　　　　　　　　　　　　53000617土肥　幸広　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119941015090603110000夕刊フジ杯オパールステークス　　　　　　　　　　　　　　　　E13120017210791101991109883ヒシクレバー　　　　　　　　　　　　06100357佐山　優　　　　　　　　　　　　　55000367河内　洋　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221120000910090402110000セントウルステークス　　　　　　　　　　　　　　　　　　　　C13120017210761101996107150ビハインドザマスク　　　　　　　　　00200158北橋　修二　　　　　　　　　　　　55001014福永　祐一　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119920307090103100000うずしおステークス　　　　　　　　　　　　　　　　　　　　　E14120017211061101986106773タマモダイヤモンド　　　　　　　　　00200334吉永　猛　　　　　　　　　　　　　54000617土肥　幸広　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
