RC120021221119970928030202050000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017105881101995107869ワイルドフラワー　　　　　　　　　　00200349尾形　充弘　　　　　　　　　　　　53000693沢　昭典　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119981004030202050000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017205822101996104598ジャスミンリーフ　　　　　　　　　　00200430柴崎　勇　　　　　　　　　　　　　52001025勝浦　正樹　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120030623120030621030201060000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017205811102001103310ハリーズコメット　　　　　　　　　　00101017萩原　清　　　　　　　　　　　　　54000711後藤　浩輝　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120080616120031025030301010000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100017205751102001104978ミココロ　　　　　　　　　　　　　　03200374田子　冬樹　　　　　　　　　　　　54000701土谷　智紀　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119970629030106060000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 12100017110001401994104987ウェイクチーター　　　　　　　　　　00101017萩原　清　　　　　　　　　　　　　55000140岡部　幸雄　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119970706030108020000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 12100017105754101994100451レオトップガン　　　　　　　　　　　00100377平井　雄二　　　　　　　　　　　　55000597大西　直宏　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021220119901006030303090000岩谷特別　　　　　　　　　　　　　　　　　　　　　　　　　　E13100017205674101987106671グロリアトウショウ　　　　　　　　　00200247戸山　為夫　　　　　　　　　　　　53000395小谷内　秀夫　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221120000422030101120000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 14100017205731101996110212バーガンディレッド　　　　　　　　　06201026鈴木　伸尋　　　　　　　　　　　　51001055田嶋　翔　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119941105030303020000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100024205991011992109598プリンセスリーベ　　　　　　　　　　00200343橋口　弘次郎　　　　　　　　　　　53000136大崎　昭一　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119971005030204010000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100024110102011995104958シルキーピンク　　　　　　　　　　　00200252中尾　銑治　　　　　　　　　　　　53000597大西　直宏　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
