RC120021220119900908070301020000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100011205841101988104640イソノルーブル　　　　　　　　　　　01200199清水　久雄　　　　　　　　　　　　53000340五十嵐　忠男　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119910907070301060000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100011205811101989103049ミホノブルボン　　　　　　　　　　　00100247戸山　為夫　　　　　　　　　　　　53000164小島　貞博　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120111024119940911070302050000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100011205761101992103670サツマリーベ　　　　　　　　　　　　00200324柳田　次男　　　　　　　　　　　　53000709上村　洋行　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021220119900624070204020000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 12100011205732101987105767コスモオリンピア　　　　　　　　　　08200261中村　均　　　　　　　　　　　　　53000504村本　善之　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119920627070203070000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 12100011205722101989103055フレッシュコーチ　　　　　　　　　　00100217高橋　直　　　　　　　　　　　　　55000592出口　敏幸　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120111024119951209070405070000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 13100011205691101991108722パンペロウ　　　　　　　　　　　　　00200353和田　正道　　　　　　　　　　　　55000679小野　次郎　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021220119900616070201010000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 21100011110163401988500115ポートノーザリー　　　　　　　　　　02200397岩元　市三　　　　　　　　　　　　53000123上野　清章　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119910616070202010000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 21100011210001401989500667イイデメアリー　　　　　　　　　　　02200137大久保　正陽　　　　　　　　　　　53000666武　豊　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120021221119940619070202010000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 21100011205933201992501721ムーンリットガール　　　　　　　　　02200427森　秀行　　　　　　　　　　　　　53000367河内　洋　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
RC120091207119751220070000000000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 11100023205901010000000000ミヤジマレンゴ　　　　　　　　　　　00100000　　　　　　　　　　　　　　　　　53000000武田　悟　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　0000000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　
