O11201809082018090906040206090819361616777301000016020000160300001604000016050000160600001607001001080000160900001610000016110000161200001613000016140000161500001616000016                                                                                                010010017601020000000016030000000016040000000016050000000016060000000016070000000016080000000016090000000016100000000016110000000016120010001101130010017601140000000016150000000016160000000016                                                                                                                                                110000036120000036130000036140000036150000036160000036170000036180000036220000036230000036240000036250000036260000036270000036280000036330000036340000036350000036360001001370000036380000036440000036450000036460000036470000036480000036550000036560000036570000036580000036660000036670000036680000036770000036780000036880000036000000000020000000002200000000001
O11201809082018090906040206090819421616777301000016020000160300001604012004050040020602400907008003080000160901200410024009110120041202400913012004140000161501200416003001                                                                                                010058056805020000000016030000000016040000000016050010003501060000000016070000000016080000000016090000000016100000000016110000000016120010002701130023018904140000000016150000000016160010001801                                                                                                                                                110000036120000036130018606140000036150000036160000036170000036180018606220000036230000036240006202250018606260018606270018606280000036330000036340000036350000036360009303370018606380009303440000036450000036460000036470004601480018606550000036560000036570009303580000036660000036670018606680018606770000036780018606880018606000000000300000000007100000000024
O11201809082018090906040206090819471616777301000016020000160300001604001801050077030602050607020506080000160903080810030808110154051206161113012304140000161503080816004402                                                                                                010170116008020000000016030000000016040011002301050013005503060000000016070000000016080000000016090000000016100088058007110032019306120013005503130021011605140170116008150000000016160011003501                                                                                                                                                110000036120000036130024809140024809150000036160000036170000036180024809220000036230000036240006201250012404260024809270012404280000036330000036340000036350000036360012404370024809380012404440000036450000036460000036470006201480024809550000036560000036570012404580024809660000036670024809680024809770000036780006201880024809000000000770000000014500000000032
O11201809082018090906040206090819531616777301000016020588130311761504003401050058030601680607023509080235090905881310016806110294111202941113013005140196081500730416004702                                                                                                010202047011020084019010030202047011040014002201050017003203060202047011070202047011080400093215090000000016100018003604110071015908120021004206130020003905140071015908150044009707160016003002                                                                                                                                                110000036120000036130011404140007601150000036160000036170000036180022811220000036230045717240011404250011404260015208270022811280045717330000036340000036350000036360022811370045717380011404440000036450000036460045717470009102480022811550000036560000036570015208580022811660045717670045717680015208770000036780009102880022811000000001470000000023400000000059
O11201809082018090906040206090819581616777301021007020368130314721604003301050070030600860407029411080245100904901510021007110368131202941113013306140210071500920516005602                                                                                                010120026512020056012009030236052614040015002401050018003403060043009107070120026512080236052614090000000016100021004004110082017811120023004506130021004104140063013410150051010808160017003102                                                                                                                                                110000036120000036130016406140010904150000036160000036170000036180006502220000036230065817240016406250016406260016406270032913280065817330000036340000036350000036360032913370065817380016406440000036450000036460065817470013105480006502550000036560000036570021912580032913660065817670065817680016406770000036780005001880032913000000001840000000026300000000085
O11201809082018090906040206090820041616777301024711020197090319761604004301050085040601090707039513080329120906581510019709110494141200890513015208140063021501040616006803                                                                                                010112015912020058008210030272038915040016001901050019002602060049006908070138019813080183026214090538077016100022002904110081011511120025003406130022002904140034004807150053007509160019002502                                                                                                                                                110000036120000036130021110140012005150000036160000036170000036180008403220000036230084422240016807250021110260016807270021110280042216330000036340042216350000036360028115370042216380016807440000036450000036460042216470010504480007602550000036560000036570021110580014006660084422670042216680021110770000036780005601880042216000000002470000000029200000000109
O11201809082018090906040206090820091616777301018410020110080301070704007302050100050601750907022112080475160902371310027714110369151201040613019511140081031500610116008504                                                                                                010142019513020073010011030348047715040018002101050023003005060062008409070176024214080119016312090690094616100023003005110062008409120020002602130021002703140043005808150027003507160022002904                                                                                                                                                110000036120000036130023611140013506150000036160000036170094523180008503220000036230094523240018909250023611260018909270023611280047216330000036340047216350047216360031515370047216380015708440000036450000036460047216470011805480007802550000036560000036570010504580013506660094523670047216680023611770000036780005901880047216000000004160000000035900000000122
O11201809082018090906040206090820151616777301020911020128070301280704008605050081030601800907022012080441150902651410023313110441151201200613019810140058011500650216008103                                                                                                010056007210020079010312030414053816040020002301050026003305060042005408070141018415080122015914090079010312100027003406110073009511120023002803130022002702140048006209150029003707160023002803                                                                                                                                                110000036120140225130035020140020009150140225160000036170140225180010703220000036230140225240028012250028012260023311270028012280046721330140225340046721350028012360015507370028012380020009440000036450000036460028012470012705480009302550000036560028012570015507580014006660070123670028012680010703770000036780006301880070123000000004970000000041300000000181
O11201809082018090906040206090820201616777301024312020118070301521004008503050093050601470907027014080256130903241510013108110486161200900413020211140070021500640116009506                                                                                                010044005908020092012613030092012613040023003003050016001901060051006811070155021115080155021115090055007412100033004407110049006610120026003404130021002702140045006109150032004206160026003404                                                                                                                                                110000036120167426130041821140023910150167426160167426170167426180011903220000036230083723240033417250023910260023910270033417280033417330167426340055822350027914360015206370033417380023910440000036450167426460027914470013905480010402550000036560027914570016707580016707660083723670020909680011903770000036780004601880083723000000006080000000056000000000216
O11201809082018090906040206090820261616777301027913020132070301741004009706050070030601690907023212080293140903491510015008110507161200730413022311140066011500690216008805                                                                                                010046006809020087013113030101015214040024003404050017002202060055008211070169025615080169025615090055008211100036005307110046006809120027004005130022003103140041006008150032004706160014001701                                                                                                                                                110000036120201527130040318140028715150201527160201527170100724180006902220000036230100724240040318250025110260025110270040318280040318330201527340040318350028715360012504370025110380025110440000036450201527460022309470013406480012504550000036560028715570020107580020107660100724670025110680011103770000036780005401880067123000000006980000000067800000000260
O11201809082018090906040206090820311616777301028813020144080301891004010406050060010601230707020912080319140903791510016309110551161200790413019511140069021500730316009005                                                                                                010046007511020081013713030107018014040025003904050013001501060042006908070116019615080180030416090056009312100038006207110044007310120028004505130022003503140043007109150034005506160015001902                                                                                                                                                110000036120233228130023311140033317150038820160233228170033317180007702220000036230116626240046622250029114260029114270046622280046622330233228340038820350019409360014506370017908380025913440000036450233228460023311470013705480012903550000036560033317570015507580021210660116626670029114680012903770000036780005901880077725000000007580000000080800000000301
O11201809082018090906040206090820371616777301030913020151090302031104011206050064020601320707022412080341140903601510013508110590161200850513019110140074031500600116008204                                                                                                010051008111020084013614030114018515040025003904050013001601060048007609070049007810080208033716090060009513100034005407110051008111120031004805130024003703140036005708150032005006160015001902                                                                                                                                                110000036120292129130029214140041720150048624160292129170041720180008502220000036230036516240048624250036516260032415270041720280018209330146027340048624350024312360017107370020811380013205440000036450292129460026513470017107480011603550000036560041720570018209580015306660146027670036516680012704770000036780006201880036516000000008120000000090200000000377
O11201809082018090906040206090820421616777301035913020175100302211204011407050075030601530907020911080397140903971410014708110685161200970613005301140086041500690216009205                                                                                                010053008311020088013914030112017715040023003403050014001701060050007810070045007009080192030416090060009513100034005206110053008311120032004905130024003704140038005908150034005106160015002002                                                                                                                                                110000036120307629130027914140030715150043922160307629170030715180009002220000036230038418240051225250038418260034117270043922280019210330153827340051225350025612360018008370021911380013905440000036450307629460025612470015306480011303550000036560043922570018008580016107660153827670038418680012804770000036780006001880038418000000009430000000093000000000397
O11201809082018090906040206090820481616777301040613020198100302501204011208050083040601670907022411080448140904481410008405110775161200890613005901140095071500780316007302                                                                                                010058008711020103015514030131019715040026003804050015001801060055008210070040005909080225033916090070010513100022003203110060008912120029004206130027003905140036005207150039005708160017002102                                                                                                                                                110000036120330930130027513140033016150041319160165428170033016180009702220000036230041319240047224250041319260033016270041319280020610330165428340047224350027513360016506370022011380013705440000036450330930460025412470016506480011804550000036560047224570019409580017408660110327670027513680011003770000036780006001880041319000000010660000000103400000000427
O11201809082018090906040206090820531616777301037313020198110302741204012108050087050601521007013509080490140904901410007702110848161200920613006301140096071500810416007903                                                                                                010056008510020105016114030134020515040027003904050014001701060056008510070040005909080230035416090072010913100023003203110061009312120028004106130027004004140036005407150038005708160017002102                                                                                                                                                110000036120341730130028413140031016150042720160113927170034117180009702220000036230042720240048825250042720260034117270042720280020109330170829340048825350028413360017007370022711380013605440000036450341730460024412470017007480011704550000036560042720570020109580016206660113927670028413680011003770000036780005901880037919000000011660000000107900000000441
O11201809082018090906040206090820591616777301036313020200110302801204012208050090060601601007012409080490140905161510008003110892161200820413006301140099071500850516007702                                                                                                010056008610020099015514030123019215040025003704050014001801060057008811070040006008080215033516090072011213100023003303110062009612120029004306130027003905140037005707150040006008160015001902                                                                                                                                                110000036120365031130030414140033117150045623160121627170036519180010402220000036230045623240040520250045623260024311270040520280015806330182529340052126350030414360018208370024311380010402440000036450182529460026013470018208480012505550000036560040520570021410580017307660121627670030414680011704770365031780006201880033117000000012270000000114900000000471
