RA720040503200405010401010110000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  120003000703000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　180000002300    000500000002000000013000000075000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009550000080808201130114127140134132133128132000000000000000000000000000000000000000000000000000037151139352511(2,*3)7-(6,8)-5,4-1                                                   213,2(6,7)8(5,4)-1                                                      313(6,2,7)(8,4)(5,1)                                                    413(6,2,7)(8,4)(5,1)                                                    0
RA720040503200405010401010210000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  120003000703000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　180000001200B   0005000000020000000130000000750000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102500000909091101291181241381391251131071130000000000000000000000000000000000000000000000000000371509333458312(1,6)(3,7)9(4,5,8)                                                   41(*2,6,7)(1,3,9)(4,5,8)                                                00                                                                      00                                                                      0
RA720040503200405010401010310000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  120203000703000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　100000001000B   000500000002000000013000000075000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010550000161616110120104106104121000000000000000000000000000000000000000000000000000000000000000033043433143500                                                                      00                                                                      00                                                                      00                                                                      0
RA720040503200405010401010410000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  120003000703000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000001100B   0005000000020000000130000000750000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112500001414141101241071151221231201230000000000000000000000000000000000000000000000000000000000346468366488313(5,6)(8,12)(10,11)2,14,9,13(4,7)-1                                   41(*3,6)(5,12)10(2,8,11)(9,14,13)(4,7)-1                                00                                                                      00                                                                      0
RA720040503200405010401010510000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  12A003000703000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　120000002300    0005000000020000000130000000750000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115500001515151011231081161251201330000000000000000000000000000000000000000000000000000000000000347472378494314-(13,11)2(1,8)14(3,10)(7,9)(5,6,15)=12                               414,11-13(2,8)-1(3,14)10,15(7,9)(5,6)-12                                00                                                                      00                                                                      0
RA720040503200405010401010610000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  14A002000000005010005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　120000002300    0007500000030000000190000001100000007500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124500001515151011231081161301241330000000000000000000000000000000000000000000000000000000000000347477387503317(8,10)(9,13)(4,15)(1,5,11)14(3,6,12)2                                41(*7,8)(10,13)9,15,5(4,6,12)(1,14)(3,11)2                              00                                                                      00                                                                      0
RA720040503200405010401010710000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  140002000000005010005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　180000002300    0007500000030000000190000001100000007500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000131500001515151011251151251291291251251241320000000000000000000000000000000000000000000000000000365494381506113,1(2,8)(6,11)4(13,7)(10,5)(9,15)-(14,12)                             213,1-(2,8)(4,6,11)(13,7)(10,5)(9,15)14,12                              313,1(4,2,8)(6,11)(13,7)-(9,10,5)(15,14)12                              413,1,2(8,11)6(4,13)7(9,10)5(15,12,14)                                  0
RA720040503200405010401010810000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  140202000000005010005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　180000001200B   0007500000030000000190000001100000007500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134500001212121101271121161221231231191111180000000000000000000000000000000000000000000000000000355477348471316-(7,10)-8(5,9)(3,4,11)(1,2,12)                                       416-(7,10)8,5(3,4,9,11)(1,2,12)                                         00                                                                      00                                                                      0
RA720040503200405010401010910000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  140002000000005010005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　100000001000B   000750000003000000019000000110000000750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014200000161616110120101107104121000000000000000000000000000000000000000000000000000000000000000032843233243300                                                                      00                                                                      00                                                                      00                                                                      0
RA720040503200405010401011010000荒川峡特別　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ARAKAWAKYO TOKUBETSU                                                                                                                                                                                                                                                                                                                                                    荒川峡特別　　　　　荒川峡特別　荒川峡0000E 14A002000000005010005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　240000001100B   0010500000042000000260000001600000010500000000000000000000000000000000000000000000000000000000000000280000000800000004000000000000000000000000000000000000000000145500001111111101231221201241251291231251211151111220000000000000000000000000000000000000000000365489348469117,8-(2,11)(1,9,10)(5,3)4,6                                            217,8-2,11-(1,9)(5,10)3-(4,6)                                           317,8(2,11)-(1,9,5)-(4,3)10,6                                           417,8,2,11,5(1,9)(4,3)-(6,10)                                           2
