RA720101206201012041003010110000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  11A033703000000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    000500000002000000013000000075000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000151515103069107115126127128126133132000000000000000000000000000000000000000000000000000029141739151911(*1,2)6(5,11,12)-(10,15)13,3(4,9)-14,7,8                              21(*1,2)(6,12)11,5-(10,15)13(3,9)4-14-7-8                               31(1,2,*12)(5,10,6,11)(3,15,9)(4,13)-14-8-7                             4112(2,10,11)(1,5)3(4,15)6(14,13,9)-8=7                                 2
RA720101206201012041003010210000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  130234000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0007100000028000000180000001100000007100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103000000909091030681141171241231221221231260000000000000000000000000000000000000000000000000000299423371493114,1-(3,7)(5,8)-6-2-9                                                  214,1-(3,7)(5,8)-6-2=9                                                  31(*4,1)(3,7)(5,8)(2,6)=9                                               41(*4,1)(3,7)5,2(8,6)=9                                                 0
RA720101206201012041003010310000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  11A033703000000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　120000001700A   000500000002000000013000000075000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000181818110120105111115120123000000000000000000000000000000000000000000000000000000000000033645135846931(*8,15)-(9,11)12(4,5)7(1,3,14)(2,6,10)(13,17)18-16                    41(*8,15)(9,11)(4,5,12)(1,3,7,14)(2,6,10)(13,17)18-16                   00                                                                      00                                                                      0
RA720101206201012041003010410000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  130234000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　100000002400    0007100000028000000180000001100000007100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113000001313131031211051121151250000000000000000000000000000000000000000000000000000000000000000338453352457314(3,6,7)-2,9,10(8,13)(5,11,12)1                                       414(3,6,7)-2-(5,8)9(1,11,12)10,13                                       00                                                                      00                                                                      0
RA720101206201012041003010510000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  130034000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　100000002400    000710000002800000018000000110000000710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012000000141414103120104114121125000000000000000000000000000000000000000000000000000000000000000033845936046431(*9,14)-13-(1,5)(8,12)(3,4)(2,11,7)-6-10                              419(14,13)(1,5)3,12(4,8)(11,7)2,6-10                                    00                                                                      00                                                                      0
RA720101206201012041003010610000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  130034000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　260000001700A   00071000000280000001800000011000000071000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001250000014141411012711812412512913113912312011711511712000000000000000000000000000000000000000003694943524691113(6,1)(7,14)(4,12)11(2,8)5,3,10,9                                    21(*13,1)-(6,7,14)(4,12)(2,11,8)(3,5)-10,9                              32(*13,1)5(6,7)(14,12)(4,2,8)(11,3)10-9                                 42(*13,1)(6,7,5)(2,8)4(11,12,3)-(9,14)10                                0
RA720101206201012041003010710000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  13A034000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    000710000002800000018000000110000000710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013200000151515103068109116131124122123120125000000000000000000000000000000000000000000000000000029342436849011(*3,6,7)10(2,9)(1,15)(5,14)(11,13)(4,12)8                             21(*3,6)(7,10)(2,9)(1,14,15)(5,13)11,12(4,8)                            31(6,*10)(7,13)(2,9)15(3,1,12)14(11,5)-8,4                              416(10,13)(2,9,15)7,1(3,11,12,5)14,8-4                                  0
RA720101206201012041003010810000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  130034000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　200000001700A   000710000002800000018000000110000000710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013500000181818110121110115130126123123118115119000000000000000000000000000000000000000000000000034647635247511(*5,7)12,11(1,8,9,10,18)(2,6,4,14)(17,15)13-(3,16)                    215,7(1,12)(8,11)(9,10)(2,4,14,18)6(17,15)13,3,16                       31(*5,7)(1,8,12,11,10)9(2,17,14)(4,18)(6,3,15)13=16                     417,5(8,12,10)(1,11)(17,9,14)(2,3,4)(13,18)(6,15)=16                    0
RA720101206201012041003010910000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  130034000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    000710000002800000018000000110000000710000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014250000141414103068112118127123122124122126000000000000000000000000000000000000000000000000000029842537249411(*2,4)(10,13)1,3,8,11,7,9(5,6)14,12                                   21(*2,13)4,10,1,3,8-11-(7,9)-(5,6)14,12                                 314(2,13)(1,10)(3,11)(9,5)-8(7,6)12,14                                  414(13,10)3(2,1,11)(9,5)-(7,6)(8,12)-14                                 0
RA720101206201012041003011010000耶馬渓特別　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　YABAKEI TOKUBETSU                                                                                                                                                                                                                                                                                                                                                       耶馬渓特別　　　　　耶馬渓特別　耶馬渓0000E 130234000010010010010　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　120000001700A   001420000005700000036000000210000001420000000000000000000000000000000000000000000000000000000000000040600000116000000580000000000000000000000000000000000000000015011500181818110117102109113117122000000000000000000000000000000000000000000000000000000000000032844135246131(*1,3)(8,14)9,2,11(6,13,12)(15,16)10,17(5,4,7)-18                     411,3(8,14)2(6,9,11)(13,12)(10,15,16)(5,17)-(4,7)-18                    00                                                                      00                                                                      0
RA720101206201012041003011110000柳川特別　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　YANAGAWA TOKUBETSU                                                                                                                                                                                                                                                                                                                                                      柳川特別　　　　　　柳川特別　　柳川特0000E 13A044000010010010010　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　200000001700A   0014200000057000000360000002100000014200000000000000000000000000000000000000000000000000000000000000294000000840000004200000000000000000000000000000000000000000153500001211111101201151211281231171191161131200000000000000000000000000000000000000000000000000356484349468119,11(1,5,10)(2,6)(4,7)-(3,12)   8                                     219,11(1,5,10)(2,6)(4,7)-(3,12)   8                                     319,11(1,5,10)(2,6)(4,7)12,3   8                                        419,1(2,11)(5,10,6)4(3,7)12   8                                         0
RA720101206201012041003011210000小月特別　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　OZUKI TOKUBETSU                                                                                                                                                                                                                                                                                                                                                         小月特別　　　　　　小月特別　　小月特0000E 13A034000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　120000001700A   001020000004100000026000000150000001020000000000000000000000000000000000000000000000000000000000000058100000166000000830000000000000000000000000000000000000000016100000181818110121107109113112121000000000000000000000000000000000000000000000000000000000000033745034645531(*15,16)(6,18)(11,17)(1,4)(2,12)(3,8,13)7-14(5,10)9                   41(*15,16)6(11,18)(4,17)12,2(1,13)(3,7,8)(14,9)(5,10)                   00                                                                      00                                                                      0
RA720101206201012051003020120000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  110033703000000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　100000002400    0005000000020000000130000000750000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000095500001414141021221061141191260000000000000000000000000000000000000000000000000000000000000000342461359465319,3,5(6,8)-(2,14)(11,13)4(1,7)-12,10                                  419(3,5)-6,8(2,14)-(11,13)1-(4,7)12-10                                  00                                                                      00                                                                      0
RA720101206201012051003020220000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  130234000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0007100000028000000180000001100000007100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102500001212121020681131211341261191171231250000000000000000000000000000000000000000000000000000302436365484114,9(1,6,11)12(2,7)5-(8,10)-3                                          214,9(1,11)6(2,12)(7,5)-(8,10)-3                                        31(4,*9,11,8)-(1,12,5)(2,6)10(7,3)                                      41(*4,9)11,8(1,2,5)12-(7,10)(6,3)                                       0
RA720101206201012051003020320000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  110233703000000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　180000001700A   0005000000020000000130000000750000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105500001616161101241121281271231201181201270000000000000000000000000000000000000000000000000000364491365485118(6,2)11,12(1,9,10)(5,7,15)(14,16)13,4-3                              218,2,6,11(1,9)(10,12)(5,7)(14,15)16-13,4,3                             318(2,11)6(9,10,12)1,16(7,14)5(4,13)3,15                                418(6,2)(1,9,11)(10,12)(7,16)(5,14)13(4,3)=15                           0
RA720101206201012051003020420000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  11A033701000000000701　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　120000001700A   0007000000028000000180000001100000007000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112500001616161101211031111181151160000000000000000000000000000000000000000000000000000000000000335453349460313,11(1,14)(8,10)-(13,16)(12,15)(5,7,9)-4-6=2                          413-(1,11)(8,14,10)(13,16)7,15-12,9-(5,4)6=2                            00                                                                      00                                                                      0
RA720101206201012051003020520000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  130034000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　170000002400    0007100000028000000180000001100000007100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115500001515151020691131201271251231251211210000000000000000000000000000000000000000000000000000302429367490118,15-(4,11)(6,7)(2,5,13)(9,10)(1,14)12,3                              218,15,4,11(6,7)(2,5,13)9,10(1,14,12)-3                                 318,15(4,11)5(7,13)6(2,9)10(1,12)(3,14)                                 41(*8,15)(4,11,5)7,13,2(6,10)(1,9)3-12-14                               0
RA720101206201012051003020620000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  13A034000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　100000002400    0007100000028000000180000001100000007100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124500001414141021201051121171240000000000000000000000000000000000000000000000000000000000000000337454353458318(12,14)5(11,13)(6,9)7,4,3,1,10-2                                     418,12,14,5-(6,7)13(4,11,9)3(1,10)-2                                    00                                                                      00                                                                      0
