BN120021217000002Ｄ．ウィルデンシュタイン　　　　　　　　　　　　　　　　　　　　Ｄ．ウィルデンシュタイン　　　　　　　　　　　　　　　　　　　　                                                  DANIEL WILDENSTEIN                                                                                  　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　198500000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001
BN120021217000005藤田　晋　　　　　　　　　　　　　　　　　　　　　　　　　　　　藤田　晋　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾌｼﾞﾀ ｽｽﾑ                                          Susumu Fujita                                                                                       緑，黄元禄，桃袖緑一本輪　　　　　　　　　　　　　　　　　　198900001680000000001232000001000000000000000001000000000000000000012783000000001644000011000014000006000005000001000039
BN120021218000006鹿倉　博孝　　　　　　　　　　　　　　　　　　　　　　　　　　　鹿倉　博孝　　　　　　　　　　　　　　　　　　　　　　　　　　　ｼｶｸﾗ ﾋﾛﾀｶ                                         Hirotaka Shikakura                                                                                  赤，青袖，白二本輪　　　　　　　　　　　　　　　　　　　　　200200000000000000000000000000000000000000000000000000000000000000001350000000000296000001000001000001000000000001000031
BN220090102000007木下　秀一　　　　　　　　　　　　　　　　　　　　　　　　　　　木下　秀一　　　　　　　　　　　　　　　　　　　　　　　　　　　ｷﾉｼﾀ ﾋﾃﾞｲﾁ                                        Hideichi Kinoshita                                                                                  緑，水色袖　　　　　　　　　　　　　　　　　　　　　　　　　200900000000000000000000000000000000000000000000000000000000000000010422000000000510000008000009000005000007000007000065
BN120030103000008日山　政藏　　　　　　　　　　　　　　　　　　　　　　　　　　　日山　政藏　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾋﾔﾏ ﾏｻｿﾞｳ                                         Masazo Hiyama                                                                                       　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　200300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
BN120021217000009白水　玄明　　　　　　　　　　　　　　　　　　　　　　　　　　　白水　玄明　　　　　　　　　　　　　　　　　　　　　　　　　　　ｼﾛﾐｽﾞ ｹﾞﾝﾒｲ                                       Genmei Shiromizu                                                                                    鼠，黒格子，黄袖赤二本輪　　　　　　　　　　　　　　　　　　199900000000000000000000000000000000000000000000000000000000000000000322000000000000000000000000000001000002000001000005
BN120021217001001長崎　孫七　　　　　　　　　　　　　　　　　　　　　　　　　　　長崎　孫七　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾅｶﾞｻｷ ﾏｺﾞｼﾁ                                       M.Nagasaki                                                                                          紫，白元禄，黄袖　　　　　　　　　　　　　　　　　　　　　　198700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
BN120021217001002Ｄ．ハインズ　　　　　　　　　　　　　　　　　　　　　　　　　　Ｄ．ハインズ　　　　　　　　　　　　　　　　　　　　　　　　　　                                                  DAVID HAINS                                                                                         　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　198500000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001
BN120021217001004神戸　国太郎　　　　　　　　　　　　　　　　　　　　　　　　　　神戸　国太郎　　　　　　　　　　　　　　　　　　　　　　　　　　ｶﾝﾍﾞ ｸﾆﾀﾛｳ                                        K.Kambe                                                                                             赤，黄玉霰，白袖　　　　　　　　　　　　　　　　　　　　　　199200000000000000000000000000000000000000000000000000000000000000000037000000000000000000000000000000000000000001000002
BN120021217001006土岐田　雅信　　　　　　　　　　　　　　　　　　　　　　　　　　土岐田　雅信　　　　　　　　　　　　　　　　　　　　　　　　　　ﾄｷﾀ ﾏｻﾉﾌﾞ                                         Masanobu Tokita                                                                                     黄，黒袖　　　　　　　　　　　　　　　　　　　　　　　　　　199800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007
BN120021218001007Ｓ．　マナナ　　　　　　　　　　　　　　　　　　　　　　　　　　Ｓ．　マナナ　　　　　　　　　　　　　　　　　　　　　　　　　　ｻｲｰﾄﾞ ﾏﾅﾅ                                         Saeed.Manana                                                                                        白，赤襷　　　　　　　　　　　　　　　　　　　　　　　　　　199900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
