BN120021217400001柳武　信男　　　　　　　　　　　　　　　　　　　　　　　　　　　柳武　信男　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾔﾅﾀｹ ﾉﾌﾞｵ                                         N.Yanatake                                                                                          黄，緑一本輪，赤袖　　　　　　　　　　　　　　　　　　　　　198700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
BN120021218400002井上　龍雄　　　　　　　　　　　　　　　　　　　　　　　　　　　井上　龍雄　　　　　　　　　　　　　　　　　　　　　　　　　　　ｲﾉｳｴ ﾀﾂｵ                                          Tatsuo Inoue                                                                                        茶，緑縦縞，緑袖　　　　　　　　　　　　　　　　　　　　　　199700000000000000000000000000000000000000000000000000000000000000003793000000000802000002000004000003000005000002000010
BN120021217400004武岡　嘉一　　　　　　　　　　　　　　　　　　　　　　　　　　　武岡　嘉一　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾀｹｵｶ ｶｲﾁ                                          K.Takeoka                                                                                           緑，赤二本輪，袖赤縦縞　　　　　　　　　　　　　　　　　　　198900000126000000000000000000000000000000000001000001000006000000010313000000003058000009000006000005000002000003000035
BN220100103400006久保　哲朗　　　　　　　　　　　　　　　　　　　　　　　　　　　久保　哲朗　　　　　　　　　　　　　　　　　　　　　　　　　　　ｸﾎﾞ ﾃﾂﾛｳ                                          Tetsuro Kubo                                                                                        赤，緑十字襷，袖緑一本輪　　　　　　　　　　　　　　　　　　201000000000000000000000000000000000000000000000000000000000000000000491000000000000000000000001000001000000000002000028
BN220050103400008武仲　勝　　　　　　　　　　　　　　　　　　　　　　　　　　　　武仲　勝　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾀｹﾅｶ ﾏｻﾙ                                          Masaru Takenaka                                                                                     　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　200500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002
BN220080103400009菅野　善文　　　　　　　　　　　　　　　　　　　　　　　　　　　菅野　善文　　　　　　　　　　　　　　　　　　　　　　　　　　　ｶﾝﾉ ﾖｼﾌﾐ                                          Y.Kanno                                                                                             白，緑蛇目散，白袖　　　　　　　　　　　　　　　　　　　　　200800000000000000000000000000000000000000000000000000000000000000022629500000011344000016000013000019000016000018000124
BN220180723400800有限会社　様似共栄牧場　　　　　　　　　　　　　　　　　　　　　様似共栄牧場　　　　　　　　　　　　　　　　　　　　　　　　　　ｻﾏﾆｷｮｳｴｲﾎﾞｸｼﾞｮｳ                                   Samani Kyoei B.                                                                                     白，水色一本輪，白袖　　　　　　　　　　　　　　　　　　　　201800000000000000000000000000000000000000000000000000000005000000005925000000000110000003000009000003000011000006000039
BN120021218401002井出　優　　　　　　　　　　　　　　　　　　　　　　　　　　　　井出　優　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｲﾃﾞ ﾏｻﾙ                                           Masaru Ide                                                                                          緑，白一本輪，海老袖黄二本輪　　　　　　　　　　　　　　　　200100000000000000000000000000000000000000000000000000000000000000002174000000000000000002000002000003000001000002000024
BN120021218401006中嶋　優吉　　　　　　　　　　　　　　　　　　　　　　　　　　　中嶋　優吉　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾅｶｼﾞﾏ ﾕｳｷﾁ                                        Yukichi Nakajima                                                                                    緑，白星散　　　　　　　　　　　　　　　　　　　　　　　　　199900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003
BN120021218401007臼井　勇　　　　　　　　　　　　　　　　　　　　　　　　　　　　臼井　勇　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｳｽｲ ｲｻﾑ                                           Isamu Usui                                                                                          　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　200100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001
BN220050103401008松岡　幸男　　　　　　　　　　　　　　　　　　　　　　　　　　　松岡　幸男　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾏﾂｵｶ ﾕｷｵ                                          Yukio Matsuoka                                                                                      　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　200500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003
BN120021217401009吉野　亥之太郎　　　　　　　　　　　　　　　　　　　　　　　　　吉野　亥之太郎　　　　　　　　　　　　　　　　　　　　　　　　　ﾖｼﾉ ｲﾉﾀﾛｳ                                                                                                                                             黄，紫二本輪，青袖　　　　　　　　　　　　　　　　　　　　　198700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
BN220150106401800河長産業　株式会社　　　　　　　　　　　　　　　　　　　　　　　河長産業　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｶﾜﾁｮｳｻﾝｷﾞｮｳ                                       Kawacho Sangyo                                                                                      桃，黄襷，緑袖　　　　　　　　　　　　　　　　　　　　　　　201500000530000000000520000000000000000001000000000000000002000000472352000000438054000229000197000188000183000159001141
BN120021217402000井上　睦朗　　　　　　　　　　　　　　　　　　　　　　　　　　　井上　睦朗　　　　　　　　　　　　　　　　　　　　　　　　　　　ｲﾉｳｴ ﾑﾂｵ                                          Mutsuo Inoue                                                                                        桃，赤鋸歯形　　　　　　　　　　　　　　　　　　　　　　　　198400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
BN120021218402001山田　甚吉　　　　　　　　　　　　　　　　　　　　　　　　　　　山田　甚吉　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾔﾏﾀﾞ ｼﾞﾝｷﾁ                                        J.Yamada                                                                                            黄，黒縦縞，黒袖　　　　　　　　　　　　　　　　　　　　　　200200000000000000000000000000000000000000000000000000000000000000014404000000006860000012000006000013000012000017000111
BN120030103402002久富　勘助　　　　　　　　　　　　　　　　　　　　　　　　　　　久富　勘助　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾋｻﾄﾐ ｶﾝｽｹ                                         Kansuke Hisatomi                                                                                    白，桃元禄，白袖　　　　　　　　　　　　　　　　　　　　　　200300000000000000000000000000000000000000000000000000000000000000023484000000011380000012000007000004000003000009000033
BN120021218402004兼村　喜市　　　　　　　　　　　　　　　　　　　　　　　　　　　兼村　喜市　　　　　　　　　　　　　　　　　　　　　　　　　　　ｶﾈﾑﾗ ｷｲﾁ                                          Kiichi Kanemura                                                                                     黄，黒一本輪，袖黒二本輪　　　　　　　　　　　　　　　　　　200200000000000000000000000000000000000000000000000000000000000000016795000000004632000004000006000012000013000012000075
BN120021218402006北側　雅司　　　　　　　　　　　　　　　　　　　　　　　　　　　北側　雅司　　　　　　　　　　　　　　　　　　　　　　　　　　　ｷﾀｶﾞﾜ ﾏｻｼﾞ                                        Masaji Kitagawa                                                                                     青，白元禄，袖白縦縞　　　　　　　　　　　　　　　　　　　　199900000000000000000000000000000000000000000000000000000000000000000624000000000000000000000000000002000001000001000040
BN120021218402007石川　孝　　　　　　　　　　　　　　　　　　　　　　　　　　　　石川　孝　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｲｼｶﾜ ﾀｶｼ                                          Takashi Ishikawa                                                                                    　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　200100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002
BN220050103402008菅　千太郎　　　　　　　　　　　　　　　　　　　　　　　　　　　菅　千太郎　　　　　　　　　　　　　　　　　　　　　　　　　　　ｽｶﾞ ｾﾝﾀﾛｳ                                         Sentaro Suga                                                                                        黄，赤鋸歯形　　　　　　　　　　　　　　　　　　　　　　　　200500000000000000000000000000000000000000000000000000000000000000000075000000000000000000000000000000000001000000000005
BN220060103402009大崎　浩一　　　　　　　　　　　　　　　　　　　　　　　　　　　大崎　浩一　　　　　　　　　　　　　　　　　　　　　　　　　　　ｵｵｻｷ ｺｳｲﾁ                                         K.Osaki                                                                                             緑，紫一本輪，白袖緑一本輪　　　　　　　　　　　　　　　　　200600000000000000000000000000000000000000000000000000000000000000069158500000031674000037000053000065000067000061000393
BN220090102402030小島　勝美　　　　　　　　　　　　　　　　　　　　　　　　　　　小島　勝美　　　　　　　　　　　　　　　　　　　　　　　　　　　ｺｼﾞﾏ ｶﾂﾐ                                          Katsumi Kojima                                                                                      　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　200900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004
