RA720170911201709090904010110000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  110033703000000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　180000002400    000500000002000000013000000075000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009550000101010102130115136131130129125125124000000000000000000000000000000000000000000000000000038151237450311(*8,9)(2,10)4(7,6)(1,3,5)                                             218,9(2,10)(4,7,6)1(3,5)                                                318(9,10)(2,4,6)7,1,5-3                                                 418,9,10(2,4,6)7,1-5=3                                                  0
RA720170911201709090904010210000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  110233703000000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000001700A   0005000000020000000130000000750000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102500001111111101241151211241191101160000000000000000000000000000000000000000000000000000000000360484345469316(1,5)(7,10)(2,4,11)(3,8)-9                                           416,5(1,10)7,11(2,4)(3,8)-9                                             00                                                                      00                                                                      0
RA720170911201709090904010310000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  110033703000000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　180000001800A   0005000000020000000130000000750000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105500000808081101271091201231241201121161230000000000000000000000000000000000000000000000000000356479351471311,6-4(7,5)8-2,3                                                       41(*1,6)4(7,5)8(2,3)                                                    00                                                                      00                                                                      0
RA720170911201709090904010410000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  120033000703000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    00050000000200000001300000007500000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001125000016161610212610912112512412412600000000000000000000000000000000000000000000000000000000003564813744993110(11,12)(1,14)6,4,3(7,8)(5,9)2(16,13)15                              41(*10,11,12)14,1(6,4,3)8,5(16,9)2,7,13,15                              00                                                                      00                                                                      0
RA720170911201709090904010510000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  11A033701000000000701　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　160000001800A   000700000002800000018000000110000000700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012150000111111110130120130129126113109116000000000000000000000000000000000000000000000000000000038050933846431(*1,3)(2,6)(7,8)(4,10)5(9,11)                                         41(*1,3)6(2,7,8)(4,5,10)(9,11)                                          00                                                                      00                                                                      0
RA720170911201709090904010610000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  12A033000703000000703　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　160000001800A   0005000000020000000130000000750000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124500001818181101251071161211191161151220000000000000000000000000000000000000000000000000000000348469353472311(2,14)-(5,7)(8,16)17(10,15)-(4,9,13)-(11,18)3,12-6                   41(*1,2)(5,14)7(8,16)(15,17)(10,13)(9,18)(4,6)(11,12)3                  00                                                                      00                                                                      0
RA720170911201709090904010710000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  130034000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　180000002400    000750000003000000019000000110000000750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013150000161616101127108126125125125124123126000000000000000000000000000000000000000000000000000036148637349811(*2,8)(1,14)-(6,3,13)(7,16)15(4,11)5,9-10,12                          21(*2,8)14,1-(6,3)(7,13)15(11,16)4(5,9)-10,12                           31(*2,8)(1,14)-(7,3)6,13(11,15,16)9(4,5)(12,10)                         41(*2,8)(1,14,6)7,11(3,13)(4,15)(12,9)5(10,16)                          0
RA720170911201709090904010810000　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　                                                                                                                                                                                                                                                                                                                                                                        　　　　　　　　　　　　　　　　　　　0000  13A034000005005005005　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　140000002400    0007500000030000000190000001100000007500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135000001616161011221061171211231271310000000000000000000000000000000000000000000000000000000000345466381502314,6(5,10,15)(8,9)1(2,12)(3,14)13,11(7,16)                             414(5,6)(15,9)(1,8)(2,12)(13,14)(11,3,16)(10,7)                         00                                                                      00                                                                      0
RA720170911201709090904010910000鳥取特別　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TOTTORI TOKUBETSU                                                                                                                                                                                                                                                                                                                                                       鳥取特別　　　　　　鳥取特別　　鳥取特0000E 13A031000010010010010　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　200000002400    0015000000060000000380000002300000015000000000000000000000000000000000000000000000000000000000000000210000000600000003000000000000000000000000000000000000000000142500001010101011261141151301241301291271221310000000000000000000000000000000000000000000000000355485380509116,10,2(4,8)-(3,5)1(9,7)                                               216,10-2(4,8)-(3,5)1-(9,7)                                              316,10,2(4,8)5,1,3,7,9                                                  416,10,2(4,8)(5,1)(9,3,7)                                               0
RA720170911201709090904011010000野分特別　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　NOWAKI TOKUBETSU                                                                                                                                                                                                                                                                                                                                                        野分特別　　　　　　野分特別　　野分特0000E 13A044000010010010010　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　180000001800A   0015000000060000000380000002300000015000000000000000000000000000000000000000000000000000000000000000210000000600000003000000000000000000000000000000000000000000150115000909091101261111131211181201141111190000000000000000000000000000000000000000000000000000350471344464312,8-6-1,3,7-5-(4,9)                                                   412-(8,6)-1(3,7)5-(4,9)                                                 00                                                                      00                                                                      0
