BR220180104500000えりも牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　えりも牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｴﾘﾓ ﾎﾞｸｼﾞﾖｳ                                                           Erimo Bokujo                                                                                                                                                            幌泉郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000001986000000000000000001000001000001000004000006000039
BR220180104500002中脇　秀一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　中脇　秀一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾅｶﾜｷ ﾋﾃﾞｲﾁ                                                            Hideichi Nakawaki                                                                                                                                                       様似郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000059275000000030758000035000019000012000016000015000128
BR220180104500003高橋　国定　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　高橋　国定　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾀｶﾊｼ ｸﾆｻﾀﾞ                                                            Kunisada Takahashi                                                                                                                                                      幌泉郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
BR220180104500004鎌田　孝一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鎌田　孝一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｶﾏﾀﾞ ｺｳｲﾁ                                                             Koichi Kamada                                                                                                                                                           様似郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000037940000000032352000028000027000021000015000023000238
BR220180104500005沢井　進三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　沢井　進三　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｻﾜｲ ｼﾝｿﾞｳ                                                             Shinzo Sawai                                                                                                                                                            様似郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000000619000000000000000000000000000001000003000001000005
BR220180104500006堀　忠志　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　堀　忠志　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾎﾘ ﾀﾀﾞｼ                                                               Tadashi Hori                                                                                                                                                            様似郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000011615000000004150000007000006000007000003000010000043
BR220180104500007山本　吉郎　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　山本　吉郎　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾔﾏﾓﾄ ｷﾁﾛｳ                                                             Kichiro Yamamoto                                                                                                                                                        様似郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000003255000000000158000002000003000004000001000002000022
BR220180104500008池田　敏明　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　池田　敏明　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｲｹﾀﾞ ﾄｼｱｷ                                                             Toshiaki Ikeda                                                                                                                                                          浦河郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000000117000000000000000000000000000000000000000003000007
BR220180104500009高村　秀司　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　高村　秀司　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾀｶﾑﾗ ﾋﾃﾞｼﾞ                                                            Hideji Takamura                                                                                                                                                         様似郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
BR220180104500010城地　光吉　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　城地　光吉　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｼﾞﾖｳﾁ ｺｳｷﾁ                                                            Kokichi Jochi                                                                                                                                                           浦河郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008
BR220180104500011谷川　民夫　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　谷川　民夫　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾀﾆｶﾜ ﾀﾐｵ                                                              Tamio Tanikawa                                                                                                                                                          浦河郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
BR220180104500012服部牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　服部牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾊﾂﾄﾘ ﾎﾞｸｼﾞﾖｳ                                                          Hattori Bokujo                                                                                                                                                          浦河郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
BR220180104500013田中牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　田中牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾀﾅｶ ﾎﾞｸｼﾞﾖｳ                                                           Tanaka Bokujo                                                                                                                                                           浦河郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000112392500000053566000067000078000082000071000074000625
BR220180104500014冨岡　喜八　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　冨岡　喜八　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾄﾐｵｶ ｷﾊﾁ                                                              Kihachi Tomioka                                                                                                                                                         浦河郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
BR220180104500015中島　亘　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　中島　亘　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾅｶｼﾞﾏ ﾜﾀﾙ                                                             Wataru Nakajima                                                                                                                                                         浦河郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000116794000000052984000072000064000067000056000064000483
BR220180104500016福岡　吉夫　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　福岡　吉夫　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾌｸｵｶ ﾖｼｵ                                                              Yoshio Fukuoka                                                                                                                                                          浦河郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
BR220180104500017松田　秀生　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　松田　秀生　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾏﾂﾀﾞ ﾋﾃﾞｵ                                                             Hideo Matsuda                                                                                                                                                           浦河郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000006993000000001984000006000003000003000002000006000025
