BR220180104300000愛北牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　愛北牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｱｲﾎｸ ﾎﾞｸｼﾞﾖｳ                                                          Aihoku Bokujo                                                                                                                                                           幌泉郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000018273000000008576000014000012000013000014000014000104
BR220180104300001能登　清一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　能登　清一　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾉﾄ ｾｲｲﾁ                                                               Seiichi Noto                                                                                                                                                            幌泉郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000044057000000035102000023000019000019000018000014000098
BR220180104300002中村　肇昭　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　中村　肇昭　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾅｶﾑﾗ ﾄｼｱｷ                                                             Toshiaki Nakamura                                                                                                                                                       様似郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000002807000000000000000003000003000000000005000005000042
BR220180918300003熊沢牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　熊沢牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｸﾏｻﾞﾜ ﾎﾞｸｼﾞﾖｳ                                                         Kumazawa Bokujo                                                                                                                                                         幌泉郡　　　　　　　201800000250000000000000000000000001000000000000000001000006000000062109000000046354000036000036000039000042000036000293
BR220180104300004小田　春男　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　小田　春男　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｵﾀﾞ ﾊﾙｵ                                                               Haruo Oda                                                                                                                                                               様似郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000011549000000005156000007000006000006000002000006000037
BR220180104300005様似エーコープフアーム　　　　　　　　　　　　　　　　　　　　　　　　様似エーコープフアーム　　　　　　　　　　　　　　　　　　　　　　　　ｻﾏﾆ ｴｰｺｰﾌﾟ ﾌｱｰﾑ                                                       Samani A coop Farm                                                                                                                                                      様似郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000013689000000004138000012000011000009000012000013000069
BR220180104300006古館　哲朗　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　古館　哲朗　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ﾌﾙﾀﾞﾃ ﾃﾂﾛｳ                                                            Tetsuro Furudate                                                                                                                                                        様似郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000003153000000000000000003000003000001000002000000000022
BR220180104300008畔高　見吉　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　畔高　見吉　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｱｾﾞﾀｶ ｹﾝｷﾁ                                                            Kenkichi Azetaka                                                                                                                                                        浦河郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
BR220180104300009瀬口　信正　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　瀬口　信正　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｾｸﾞﾁ ﾉﾌﾞﾏｻ                                                            Nobumasa Seguchi                                                                                                                                                        様似郡　　　　　　　201800000000000000000000000000000000000000000000000000000000000000091374500000063724000055000068000077000074000073000517
BR220180903300010笹地牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　笹地牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　ｻｻﾁ ﾎﾞｸｼﾞﾖｳ                                                           Sasachi Bokujo                                                                                                                                                          浦河郡　　　　　　　201800001757000000000000000001000000000001000001000004000023000000283490000000158940000169000162000203000184000176001408
